user_A,user_B
361013262,511636861
117296642,214537062
152930582,322988232
10725833,117296642
275644189,287978277
345137341,573350491
278713779,310605213
185897597,324649487
249460254,419737791
247825158,404262360
275644189,503217564
201857097,464779098
257075916,327664089
361013262,421187615
454449863,525143737
523955373,536071305
148174401,161957424
106298354,422547332
302585939,436529069
5736391,10725833
166970160,429794386
117296642,258617602
188897082,209242073
464507887,746926388
249460254,282526121
158899216,428365705
187068147,275644189
178648861,266866811
361013262,408891587
82607603,158899216
226928006,342563378
361013262,483219229
345137341,438595419
3885026,7974167
86580372,406627657
158899216,392631930
196433732,268006730
263353639,490359301
216422605,258049928
361013262,498030901
117296642,215720094
20392564,341237022
180564116,255627091
302277149,376054525
268452167,357407774
152930582,158899216
202508992,260143806
151322125,421187615
361013262,558498381
302277149,672033492
310792435,443128531
196433732,342563378
209242073,243816728
189612664,324649487
202508992,462559115
266594683,303972772
184942833,443128531
234782039,371766191
144192992,179270742
182793052,275644189
302277149,374853161
505591803,510315848
294728956,324649487
454449863,470573936
234965704,327664089
249363384,746926388
158899216,413503356
182793052,202508992
187068147,464779098
49610362,252037779
136016661,158449960
187068147,200489015
138016515,493086989
290002491,345137341
196433732,320893503
182703747,211699235
325868088,365929724
95368081,117296642
201857097,524356872
137647548,180443865
201857097,313948034
339721832,397332866
8404293,273735803
231667795,236860601
166912255,308759883
200832799,254644579
345137341,737837092
158899216,516165559
82607603,326631945
294728956,484358531
158899216,251116606
211699235,464507887
255627091,286917628
232828827,285617525
324649487,868337786
373912794,712762870
154498146,290907272
287978277,290002491
183896370,204713487
490576629,533542586
285861513,477924553
313948034,365243680
388093430,746926388
155862484,366988589
267398154,308759883
210141551,246635300
117296642,461727032
179270742,285617525
158899216,222515603
209479436,228084604
20392564,353760649
258050055,443128531
364224309,389179098
290002491,544788621
151322125,252419477
188897082,344201043
243816728,373912794
169184328,236551076
173111797,182793052
225580281,422547332
234782039,484272604
243816728,280109549
364224309,438595419
67930066,222662041
250941611,284864500
249460254,758474933
203187909,383808645
229610131,251116606
180443865,185700509
20392564,213648297
249460254,426803396
259529308,290907272
436529069,505591803
81676529,228926932
187651093,303972772
158208672,286917628
164558330,252291590
257075916,462559115
209175077,361013262
434373211,516165559
228084604,745539966
274656099,393718555
77538054,525143737
231667795,573350491
117296642,120188644
173111797,287978277
236860601,278713779
275644189,516165559
173111797,295068087
224212270,815184092
182873330,236860601
182793052,187068147
158208672,411389199
183896370,322988232
251116606,323418312
342563378,348117235
351503947,361341456
249363384,320893503
173111797,388093430
199511785,310605213
210505213,247825158
234782039,303972772
249460254,432306189
240674108,298444305
303972772,388093430
335566048,613318768
348117235,470573936
344201043,455009429
326624321,573702353
144794383,322988232
145679313,251116606
228715510,463029585
77538054,185024379
255627091,274429961
296351219,669799002
505591803,523955373
187068147,455009429
5381974,93250224
211609568,216800494
505591803,536071305
67303015,123825812
169184328,342563378
240555637,285617525
158899216,240555637
235817807,316358076
235868306,302585939
226165078,285617525
393718555,614021900
77538054,249363384
77538054,367001320
443448186,673622815
216800494,259529308
158899216,404262360
23965663,96436610
28027341,224212270
302277149,352382383
320893503,455009429
361013262,537700799
373912794,376551007
295068087,327664089
89504696,161957424
249460254,293695892
266594683,396315736
182703747,392631930
161957424,324649487
135823315,278800885
215250264,320044698
222122101,573350491
202508992,278713779
20392564,721289327
169184328,201857097
249363384,737837092
15666810,158899216
3554098,62394590
282551100,339721832
182873330,573350491
99075091,404286648
158208672,274429961
158899216,601769950
196433732,497117270
348117235,613050595
389179098,573350491
250941611,284796224
249460254,388016555
302585939,310792435
236860601,266594683
236860601,440860114
241246487,346397293
320977551,456864020
249363384,258050055
216800494,280538843
278713779,367593724
327664089,573350491
463029585,545493830
344201043,544788621
173111797,536071305
199347466,286917628
320977551,499386253
170577151,324649487
187068147,199511785
241246487,359564492
20392564,332322443
310046003,475909552
62396309,62646118
257075916,434373211
133719587,174919915
213648297,1029900777
188897082,367593724
104239664,158899216
251116606,258049928
133719587,240476090
201857097,211699235
290002491,510315848
250941611,510315848
298647466,499386253
438595419,443128531
320893503,544788621
196433732,226928006
49076212,254043366
172006943,216800494
202508992,348117235
29164153,117296642
253894555,365929724
187651093,287978277
196433732,275644189
243816728,573350491
284796224,287978277
182883753,228926932
158208672,178768153
235868306,436529069
182793052,544788621
244465788,464116279
266594683,392631930
275644189,601769950
282551100,462559115
81676529,164558330
260143806,746926388
342563378,505591803
180443865,269255791
199511785,443128531
435758208,582621797
200832799,240674108
202508992,266594683
202508992,440860114
211699235,236860601
260143806,273502960
284864500,443128531
499386253,613318768
158899216,230378407
256455395,404286648
137839173,235817807
236860601,310605213
158899216,197555702
148174401,209279308
173111797,327664089
209242073,284796224
250941611,295068087
290002491,295068087
324827113,376551007
249363384,497117270
251116606,302277149
235817807,266866811
249363384,397332866
499386253,510315848
182873330,737837092
80805248,332344263
117296642,141566861
268607474,392227484
303972772,516165559
274429961,683889522
234782039,396315736
274429961,292243630
13206814,296351219
365654343,404262360
7974167,308759883
199347466,274429961
310605213,544788621
188897082,236860601
309075300,326146496
251116606,254043366
324827113,357068844
196433732,464779098
148174401,193881147
77538054,582621797
327664089,737837092
251116606,533595235
196433732,200489015
274656099,614021900
187068147,290002491
234782039,250941611
374154249,459040466
285617525,662741463
15398201,117296642
158899216,402684579
236860601,505591803
486072327,601769950
324649487,361341456
260143806,573350491
182883753,328800754
266594683,516165559
444857296,490576629
124706978,132757936
117296642,496689412
325868088,361341456
168607848,745539966
7140794,246635300
158899216,429794386
154276418,158899216
183006912,344201043
226928006,324827113
329939773,373912794
332344263,423075953
124706978,246635300
291119452,383808645
280109549,573350491
295068087,436529069
234880157,493086989
249363384,275644189
3900036,251116606
80805248,161957424
158899216,825005936
238326510,298444305
284796224,523955373
182793052,290002491
84471863,405858154
10725833,465740359
212892870,322839772
278713779,573350491
154604171,236862750
335566048,582621797
335858901,404262360
116162731,321118480
182793052,589387953
196433732,324827113
413503356,525143737
260143806,320893503
228715510,372569967
240674108,251116606
282665309,329939773
57053109,149214860
81676529,210505213
257075916,440860114
201857097,392631930
66424319,227725555
243816728,258050055
172006943,173111797
188897082,389179098
158899216,353850392
158899216,443448186
249460254,507965798
6255699,231234398
287978277,712762870
158899216,364224309
285861513,324649487
287978277,302585939
173111797,239150980
187068147,339171968
367593724,396315736
274617838,384715551
80805248,423075953
151664614,182823295
324649487,490324803
173111797,435758208
156009278,209279308
80805248,148174401
188897082,438595419
389179098,397332866
137647548,235817807
3885026,316358076
77538054,315533367
144192992,158899216
212965965,324690673
169184328,335566048
147331652,148113695
320893503,339171968
158899216,462502385
234965704,430701311
176482365,247825158
285617525,490576629
324649487,378683832
470444423,826720649
20392564,310046003
236860601,443128531
257075916,613318768
158899216,298647466
499386253,523955373
226928006,260320762
499386253,536071305
182883753,252291590
25364825,81956475
278941713,279646418
274617838,420189120
357068844,376551007
260143806,737837092
196433732,455009429
23965663,166970160
302277149,559749583
182793052,339171968
376551007,486072327
86580372,231020439
173111797,462559115
303972772,601769950
251116606,301859118
573350491,737837092
290002491,327664089
295068087,434373211
182873330,226928006
211699235,737837092
133719587,336024893
158899216,348117235
250941611,327664089
274429961,277675978
258050055,737837092
196433732,484272604
275644189,278713779
196433732,260320762
296351219,357407774
324649487,325667980
324690673,559595776
95368081,465740359
234782039,516165559
221787338,231667795
65103005,68146980
158899216,178648861
169184328,464779098
278713779,737837092
275644189,364224309
324649487,539813568
436529069,573350491
410529163,539813568
351503947,475838998
5984543,158899216
274429961,468803659
182873330,202508992
241246487,250400335
246635300,275369297
268006730,505591803
158899216,184942833
282665309,601769950
199511785,746926388
365929724,399442263
172006943,211609568
158899216,290907272
240674108,404262360
202508992,443128531
251116606,318368868
80805248,733362670
210141551,274617838
251116606,263613095
291791633,411389199
247825158,294133386
188897082,234782039
274656099,615205946
392631930,462502385
188897082,220481971
287978277,436529069
396769217,404286648
134047119,185995703
200489015,737837092
117296642,369425177
235817807,366988589
196433732,199511785
249363384,486072327
20392564,868337786
274429961,303221255
402684579,462559115
275644189,348117235
326146496,394970612
364224309,499386253
344201043,516165559
221031272,251116606
169184328,371766191
329939773,573350491
158899216,269255791
203187909,251116606
394970612,533542586
182793052,196433732
